start;duration;pitch;velocity
19.363636363636363;0.2727272727272727;55;95
19.909090909090907;0.2727272727272727;55;95
20.454545454545453;0.2727272727272727;55;95
21.0;0.2727272727272727;55;95
21.545454545454543;0.2727272727272727;55;95
25.09090909090909;0.5454545454545454;55;95
26.454545454545453;0.2727272727272727;55;95
27.0;0.2727272727272727;55;95
27.545454545454543;0.2727272727272727;55;95
28.09090909090909;0.2727272727272727;55;95
28.636363636363637;0.2727272727272727;55;95
29.18181818181818;0.2727272727272727;55;95
29.727272727272727;0.2727272727272727;55;95
30.27272727272727;0.2727272727272727;55;95
30.818181818181817;0.2727272727272727;55;95
31.363636363636363;0.2727272727272727;55;95
31.909090909090907;0.2727272727272727;55;95
32.45454545454545;0.2727272727272727;55;95
33.0;0.2727272727272727;55;95
33.54545454545455;0.2727272727272727;55;95
33.81818181818181;0.5454545454545454;55;95
35.18181818181818;0.2727272727272727;55;95
35.72727272727273;0.2727272727272727;55;95
36.27272727272727;0.2727272727272727;55;95
36.81818181818181;0.2727272727272727;55;95
37.36363636363636;0.2727272727272727;55;95
37.90909090909091;0.2727272727272727;55;95
38.45454545454545;0.2727272727272727;55;95
39.0;0.2727272727272727;55;95
42.54545454545455;0.5454545454545454;55;95
43.90909090909091;0.2727272727272727;55;95
44.45454545454545;0.2727272727272727;55;95
45.0;0.2727272727272727;55;95
45.54545454545455;0.2727272727272727;55;95
46.090909090909086;0.2727272727272727;55;95
46.63636363636363;0.2727272727272727;55;95
47.18181818181818;0.2727272727272727;55;95
47.72727272727273;0.2727272727272727;55;95
48.27272727272727;0.2727272727272727;55;95
48.81818181818181;0.2727272727272727;55;95
49.36363636363636;0.2727272727272727;55;95
49.90909090909091;0.2727272727272727;55;95
50.45454545454545;0.2727272727272727;55;95
51.0;0.2727272727272727;55;95
51.27272727272727;0.5454545454545454;55;95
0.0;0.2727272727272727;52;95
0.5454545454545454;0.2727272727272727;52;95
1.0909090909090908;0.2727272727272727;50;95
1.6363636363636362;0.2727272727272727;50;95
2.1818181818181817;0.2727272727272727;53;95
2.727272727272727;0.2727272727272727;53;95
3.2727272727272725;0.2727272727272727;52;95
3.818181818181818;0.2727272727272727;52;95
5.454545454545454;0.2727272727272727;50;95
6.0;0.2727272727272727;50;95
8.727272727272727;0.2727272727272727;52;95
9.272727272727272;0.2727272727272727;52;95
9.818181818181818;0.2727272727272727;50;95
10.363636363636363;0.2727272727272727;50;95
10.909090909090908;0.2727272727272727;53;95
11.454545454545453;0.2727272727272727;53;95
12.0;0.2727272727272727;52;95
12.545454545454545;0.2727272727272727;52;95
14.181818181818182;0.2727272727272727;50;95
14.727272727272727;0.2727272727272727;50;95
22.09090909090909;0.2727272727272727;50;95
22.636363636363637;0.2727272727272727;50;95
23.18181818181818;0.2727272727272727;50;95
23.727272727272727;0.2727272727272727;50;95
24.27272727272727;0.2727272727272727;50;95
24.818181818181817;0.2727272727272727;50;95
26.18181818181818;0.2727272727272727;52;95
26.727272727272727;0.2727272727272727;52;95
27.27272727272727;0.2727272727272727;50;95
27.818181818181817;0.2727272727272727;50;95
28.363636363636363;0.2727272727272727;53;95
28.909090909090907;0.2727272727272727;53;95
29.454545454545453;0.2727272727272727;52;95
30.0;0.2727272727272727;52;95
31.636363636363633;0.2727272727272727;50;95
32.18181818181818;0.2727272727272727;50;95
33.81818181818181;0.5454545454545454;52;95
39.54545454545455;0.2727272727272727;50;95
40.090909090909086;0.2727272727272727;50;95
40.63636363636363;0.2727272727272727;50;95
41.18181818181818;0.2727272727272727;50;95
41.72727272727273;0.2727272727272727;50;95
42.27272727272727;0.2727272727272727;50;95
43.63636363636363;0.2727272727272727;52;95
44.18181818181818;0.2727272727272727;52;95
44.72727272727273;0.2727272727272727;50;95
45.27272727272727;0.2727272727272727;50;95
45.81818181818181;0.2727272727272727;53;95
46.36363636363636;0.2727272727272727;53;95
46.90909090909091;0.2727272727272727;52;95
47.45454545454545;0.2727272727272727;52;95
49.090909090909086;0.2727272727272727;50;95
49.63636363636363;0.2727272727272727;50;95
51.27272727272727;0.5454545454545454;52;95
4.363636363636363;0.2727272727272727;48;95
4.909090909090909;0.2727272727272727;48;95
7.636363636363636;0.5454545454545454;48;95
13.09090909090909;0.2727272727272727;48;95
13.636363636363635;0.2727272727272727;48;95
16.363636363636363;0.5454545454545454;48;95
30.545454545454543;0.2727272727272727;48;95
31.09090909090909;0.2727272727272727;48;95
33.81818181818181;0.5454545454545454;48;95
48.0;0.2727272727272727;48;95
48.54545454545454;0.2727272727272727;48;95
51.27272727272727;0.5454545454545454;48;95
6.545454545454545;0.2727272727272727;43;95
7.090909090909091;0.2727272727272727;43;95
15.272727272727272;0.2727272727272727;43;95
15.818181818181817;0.2727272727272727;43;95
32.72727272727273;0.2727272727272727;43;95
33.27272727272727;0.2727272727272727;43;95
50.18181818181818;0.2727272727272727;43;95
50.72727272727273;0.2727272727272727;43;95
