start;duration;pitch;velocity;instrument;string;fret;hammer;slides
47.769230769230774;0.11538461538461539;47;95;guitar;5;2;False;[]
47.88461538461539;0.11538461538461539;50;95;guitar;4;0;False;[]
48.00000000000001;0.11538461538461539;62;95;guitar;2;3;False;[]
48.11538461538462;0.11538461538461539;50;95;guitar;4;0;False;[]
48.23076923076923;0.11538461538461539;43;95;guitar;6;3;False;[]
48.346153846153854;0.11538461538461539;50;95;guitar;4;0;False;[]
48.46153846153847;0.11538461538461539;47;95;guitar;5;2;False;[]
48.57692307692308;0.11538461538461539;50;95;guitar;4;0;False;[]
48.69230769230769;0.11538461538461539;62;95;guitar;2;3;False;[]
48.807692307692314;0.11538461538461539;50;95;guitar;4;0;False;[]
48.92307692307693;0.11538461538461539;45;95;guitar;5;0;False;[]
49.03846153846154;0.11538461538461539;50;95;guitar;4;0;False;[]
49.15384615384616;0.11538461538461539;47;95;guitar;5;2;False;[]
49.269230769230774;0.11538461538461539;50;95;guitar;4;0;False;[]
49.38461538461539;0.11538461538461539;62;95;guitar;2;3;False;[]
49.50000000000001;0.11538461538461539;50;95;guitar;4;0;False;[]
49.61538461538462;0.11538461538461539;43;95;guitar;6;3;False;[]
49.73076923076923;0.11538461538461539;50;95;guitar;4;0;False;[]
49.846153846153854;0.11538461538461539;45;95;guitar;6;5;False;[]
49.96153846153847;0.11538461538461539;49;95;guitar;5;4;False;[]
50.07692307692308;0.11538461538461539;61;95;guitar;2;2;False;[]
50.19230769230769;0.11538461538461539;49;95;guitar;5;4;False;[]
50.307692307692314;0.11538461538461539;43;95;guitar;6;3;False;[]
50.42307692307693;0.11538461538461539;49;95;guitar;5;4;False;[]
50.53846153846154;0.11538461538461539;45;95;guitar;6;5;False;[]
50.65384615384616;0.11538461538461539;49;95;guitar;5;4;False;[]
50.769230769230774;0.11538461538461539;61;95;guitar;2;2;False;[]
50.88461538461539;0.11538461538461539;49;95;guitar;5;4;False;[]
51.00000000000001;0.11538461538461539;42;95;guitar;6;2;False;[]
51.11538461538462;0.11538461538461539;49;95;guitar;5;4;False;[]
51.23076923076923;0.11538461538461539;45;95;guitar;6;5;False;[]
51.346153846153854;0.11538461538461539;49;95;guitar;5;4;False;[]
51.46153846153847;0.11538461538461539;61;95;guitar;2;2;False;[]
51.57692307692308;0.11538461538461539;49;95;guitar;5;4;False;[]
51.69230769230769;0.11538461538461539;43;95;guitar;6;3;False;[]
51.807692307692314;0.11538461538461539;49;95;guitar;5;4;False;[]
51.92307692307693;0.11538461538461539;45;95;guitar;6;5;False;[]
52.03846153846154;0.11538461538461539;49;95;guitar;5;4;False;[]
52.15384615384616;0.11538461538461539;61;95;guitar;2;2;False;[]
52.269230769230774;0.11538461538461539;49;95;guitar;5;4;False;[]
52.38461538461539;0.11538461538461539;42;95;guitar;6;2;False;[]
52.50000000000001;0.11538461538461539;49;95;guitar;5;4;False;[]
52.61538461538462;0.11538461538461539;43;95;guitar;6;3;False;[]
52.73076923076923;0.11538461538461539;47;95;guitar;5;2;False;[]
52.846153846153854;0.11538461538461539;59;95;guitar;2;0;False;[]
52.96153846153847;0.11538461538461539;47;95;guitar;5;2;False;[]
53.07692307692308;0.11538461538461539;42;95;guitar;6;2;False;[]
53.19230769230769;0.11538461538461539;47;95;guitar;5;2;False;[]
53.307692307692314;0.11538461538461539;43;95;guitar;6;3;False;[]
53.42307692307693;0.11538461538461539;47;95;guitar;5;2;False;[]
53.53846153846154;0.11538461538461539;59;95;guitar;2;0;False;[]
53.65384615384616;0.11538461538461539;47;95;guitar;5;2;False;[]
53.769230769230774;0.11538461538461539;40;95;guitar;6;0;False;[]
53.88461538461539;0.11538461538461539;47;95;guitar;5;2;False;[]
54.00000000000001;0.11538461538461539;43;95;guitar;6;3;False;[]
54.11538461538462;0.11538461538461539;47;95;guitar;5;2;False;[]
54.23076923076923;0.11538461538461539;59;95;guitar;2;0;False;[]
54.346153846153854;0.11538461538461539;47;95;guitar;5;2;False;[]
54.46153846153847;0.11538461538461539;42;95;guitar;6;2;False;[]
54.57692307692308;0.11538461538461539;47;95;guitar;5;2;False;[]
54.6923076923077;0.11538461538461539;43;95;guitar;6;3;False;[]
54.807692307692314;0.11538461538461539;47;95;guitar;5;2;False;[]
54.92307692307693;0.11538461538461539;59;95;guitar;2;0;False;[]
55.03846153846154;0.11538461538461539;47;95;guitar;5;2;False;[]
55.15384615384616;0.11538461538461539;41;95;guitar;6;1;False;[]
55.269230769230774;0.11538461538461539;47;95;guitar;5;2;False;[]
55.38461538461539;0.11538461538461539;42;95;guitar;6;2;False;[]
55.50000000000001;0.11538461538461539;49;95;guitar;5;4;False;[]
55.61538461538462;0.11538461538461539;58;95;guitar;3;3;False;[]
55.73076923076923;0.11538461538461539;49;95;guitar;5;4;False;[]
55.846153846153854;0.11538461538461539;42;95;guitar;6;2;False;[]
55.96153846153847;0.11538461538461539;49;95;guitar;5;4;False;[]
56.07692307692308;0.11538461538461539;46;95;guitar;5;1;False;[]
56.1923076923077;0.11538461538461539;52;95;guitar;4;2;False;[]
56.307692307692314;0.11538461538461539;61;95;guitar;2;2;False;[]
56.42307692307693;0.11538461538461539;52;95;guitar;4;2;False;[]
56.53846153846154;0.11538461538461539;46;95;guitar;5;1;False;[]
56.65384615384616;0.11538461538461539;52;95;guitar;4;2;False;[]
56.769230769230774;0.11538461538461539;49;95;guitar;5;4;False;[]
56.88461538461539;0.11538461538461539;55;95;guitar;4;5;False;[]
57.00000000000001;0.11538461538461539;64;95;guitar;2;5;False;[]
57.11538461538462;0.11538461538461539;55;95;guitar;4;5;False;[]
57.23076923076923;0.11538461538461539;49;95;guitar;5;4;False;[]
57.346153846153854;0.11538461538461539;55;95;guitar;4;5;False;[]
57.46153846153847;0.11538461538461539;53;95;guitar;4;3;False;[]
57.57692307692308;0.11538461538461539;59;95;guitar;3;4;False;[]
57.6923076923077;0.11538461538461539;67;95;guitar;1;3;False;[]
57.807692307692314;0.11538461538461539;59;95;guitar;3;4;False;[]
57.92307692307693;0.11538461538461539;53;95;guitar;4;3;False;[]
58.03846153846154;0.11538461538461539;59;95;guitar;3;4;False;[]
58.15384615384616;0.11538461538461539;54;95;guitar;4;4;False;[]
58.269230769230774;0.11538461538461539;58;95;guitar;3;3;False;[]
58.38461538461539;0.11538461538461539;66;95;guitar;1;2;False;[]
58.50000000000001;0.11538461538461539;58;95;guitar;3;3;False;[]
58.61538461538462;0.11538461538461539;42;95;guitar;6;2;False;[]
58.73076923076923;0.11538461538461539;58;95;guitar;3;3;False;[]
58.846153846153854;0.11538461538461539;52;95;guitar;4;2;False;[]
58.96153846153847;0.11538461538461539;58;95;guitar;3;3;False;[]
59.07692307692308;0.11538461538461539;66;95;guitar;1;2;False;[]
59.1923076923077;0.11538461538461539;58;95;guitar;3;3;False;[]
59.307692307692314;0.11538461538461539;42;95;guitar;6;2;False;[]
59.42307692307693;0.11538461538461539;58;95;guitar;3;3;False;[]
59.53846153846154;0.11538461538461539;50;95;guitar;5;5;False;[]
59.65384615384616;0.11538461538461539;58;95;guitar;3;3;False;[]
59.769230769230774;0.11538461538461539;66;95;guitar;1;2;False;[]
59.88461538461539;0.11538461538461539;58;95;guitar;3;3;False;[]
60.00000000000001;0.11538461538461539;42;95;guitar;6;2;False;[]
60.11538461538462;0.11538461538461539;58;95;guitar;3;3;False;[]
60.23076923076923;0.11538461538461539;49;95;guitar;5;4;False;[]
60.346153846153854;0.11538461538461539;58;95;guitar;3;3;False;[]
60.46153846153847;0.11538461538461539;66;95;guitar;1;2;False;[]
60.57692307692308;0.11538461538461539;58;95;guitar;3;3;False;[]
60.6923076923077;0.11538461538461539;42;95;guitar;6;2;False;[]
60.807692307692314;0.11538461538461539;58;95;guitar;3;3;False;[]
60.92307692307693;0.11538461538461539;47;95;guitar;5;2;False;[]
61.03846153846154;0.11538461538461539;54;95;guitar;4;4;False;[]
61.15384615384616;0.11538461538461539;53;95;guitar;4;3;True;[]
61.269230769230774;0.11538461538461539;54;95;guitar;4;4;False;[]
61.38461538461539;0.11538461538461539;55;95;guitar;3;0;False;[]
61.50000000000001;0.11538461538461539;54;95;guitar;4;4;False;[]
61.61538461538462;0.11538461538461539;59;95;guitar;3;4;False;[]
61.73076923076923;0.11538461538461539;54;95;guitar;4;4;False;[]
61.846153846153854;0.11538461538461539;62;95;guitar;2;3;False;[]
61.96153846153847;0.11538461538461539;54;95;guitar;4;4;False;[]
62.07692307692308;0.11538461538461539;59;95;guitar;3;4;False;[]
62.1923076923077;0.11538461538461539;54;95;guitar;4;4;False;[]
62.307692307692314;0.11538461538461539;47;95;guitar;5;2;False;[]
62.42307692307693;0.11538461538461539;54;95;guitar;4;4;False;[]
62.53846153846154;0.11538461538461539;53;95;guitar;4;3;True;[]
62.65384615384616;0.11538461538461539;54;95;guitar;4;4;False;[]
62.769230769230774;0.11538461538461539;55;95;guitar;3;0;False;[]
62.88461538461539;0.11538461538461539;54;95;guitar;4;4;False;[]
63.00000000000001;0.11538461538461539;59;95;guitar;3;4;False;[]
63.11538461538462;0.11538461538461539;54;95;guitar;4;4;False;[]
63.23076923076923;0.11538461538461539;62;95;guitar;2;3;False;[]
63.346153846153854;0.11538461538461539;54;95;guitar;4;4;False;[]
63.46153846153847;0.11538461538461539;59;95;guitar;3;4;False;[]
63.57692307692309;0.11538461538461539;54;95;guitar;4;4;False;[]
63.6923076923077;0.11538461538461539;47;95;guitar;5;2;False;[]
63.807692307692314;0.11538461538461539;55;95;guitar;4;5;False;[]
63.92307692307693;0.11538461538461539;54;95;guitar;4;4;True;[]
64.03846153846153;0.11538461538461539;55;95;guitar;4;5;False;[]
64.15384615384615;0.11538461538461539;57;95;guitar;3;2;False;[]
64.26923076923077;0.11538461538461539;55;95;guitar;4;5;False;[]
64.38461538461539;0.11538461538461539;59;95;guitar;3;4;False;[]
64.5;0.11538461538461539;55;95;guitar;4;5;False;[]
64.61538461538461;0.11538461538461539;62;95;guitar;2;3;False;[]
64.73076923076923;0.11538461538461539;55;95;guitar;4;5;False;[]
64.84615384615384;0.11538461538461539;59;95;guitar;3;4;False;[]
64.96153846153845;0.11538461538461539;55;95;guitar;4;5;False;[]
65.07692307692308;0.11538461538461539;47;95;guitar;5;2;False;[]
65.1923076923077;0.11538461538461539;55;95;guitar;4;5;False;[]
65.3076923076923;0.11538461538461539;54;95;guitar;4;4;True;[]
65.42307692307692;0.11538461538461539;55;95;guitar;4;5;False;[]
65.53846153846153;0.11538461538461539;57;95;guitar;3;2;False;[]
65.65384615384615;0.11538461538461539;55;95;guitar;4;5;False;[]
65.76923076923077;0.11538461538461539;59;95;guitar;3;4;False;[]
65.88461538461539;0.11538461538461539;55;95;guitar;4;5;False;[]
66.0;0.11538461538461539;62;95;guitar;2;3;False;[]
66.11538461538461;0.11538461538461539;55;95;guitar;4;5;False;[]
66.23076923076923;0.11538461538461539;59;95;guitar;3;4;False;[]
66.34615384615384;0.11538461538461539;55;95;guitar;4;5;False;[]
66.46153846153845;0.11538461538461539;49;95;guitar;5;4;False;[]
66.57692307692308;0.11538461538461539;57;95;guitar;4;7;False;[]
66.6923076923077;0.11538461538461539;56;95;guitar;4;6;True;[]
66.8076923076923;0.11538461538461539;57;95;guitar;4;7;False;[]
66.92307692307692;0.11538461538461539;59;95;guitar;3;4;False;[]
67.03846153846153;0.11538461538461539;57;95;guitar;4;7;False;[]
67.15384615384615;0.11538461538461539;61;95;guitar;3;6;False;[]
67.26923076923077;0.11538461538461539;57;95;guitar;4;7;False;[]
67.38461538461539;0.11538461538461539;64;95;guitar;2;5;False;[]
67.5;0.11538461538461539;57;95;guitar;4;7;False;[]
67.61538461538461;0.11538461538461539;61;95;guitar;3;6;False;[]
67.73076923076923;0.11538461538461539;57;95;guitar;4;7;False;[]
67.84615384615384;0.11538461538461539;49;95;guitar;5;4;False;[]
67.96153846153845;0.11538461538461539;57;95;guitar;4;7;False;[]
68.07692307692308;0.11538461538461539;56;95;guitar;4;6;True;[]
68.1923076923077;0.11538461538461539;57;95;guitar;4;7;False;[]
68.3076923076923;0.11538461538461539;59;95;guitar;3;4;False;[]
68.42307692307692;0.11538461538461539;57;95;guitar;4;7;False;[]
68.53846153846153;0.11538461538461539;61;95;guitar;3;6;False;[]
68.65384615384615;0.11538461538461539;57;95;guitar;4;7;False;[]
68.76923076923077;0.11538461538461539;64;95;guitar;2;5;False;[]
68.88461538461539;0.11538461538461539;57;95;guitar;4;7;False;[]
69.0;0.11538461538461539;61;95;guitar;3;6;False;[]
69.11538461538461;0.11538461538461539;57;95;guitar;4;7;False;[]
69.23076923076923;0.11538461538461539;50;95;guitar;5;5;False;[]
69.34615384615384;0.11538461538461539;57;95;guitar;4;7;False;[]
69.46153846153847;0.11538461538461539;56;95;guitar;4;6;True;[]
69.57692307692308;0.11538461538461539;57;95;guitar;4;7;False;[]
69.6923076923077;0.11538461538461539;66;95;guitar;2;7;False;[]
69.8076923076923;0.11538461538461539;57;95;guitar;4;7;False;[]
69.92307692307692;0.11538461538461539;49;95;guitar;5;4;False;[]
70.03846153846153;0.11538461538461539;55;95;guitar;4;5;False;[]
70.15384615384615;0.11538461538461539;54;95;guitar;4;4;True;[]
70.26923076923077;0.11538461538461539;55;95;guitar;4;5;False;[]
70.38461538461539;0.11538461538461539;64;95;guitar;2;5;False;[]
70.5;0.11538461538461539;55;95;guitar;4;5;False;[]
70.61538461538461;0.11538461538461539;47;95;guitar;5;2;False;[]
70.73076923076923;0.11538461538461539;54;95;guitar;4;4;False;[]
70.84615384615384;0.11538461538461539;53;95;guitar;4;3;True;[]
70.96153846153847;0.11538461538461539;54;95;guitar;4;4;False;[]
71.07692307692308;0.11538461538461539;62;95;guitar;2;3;False;[]
71.1923076923077;0.11538461538461539;54;95;guitar;4;4;False;[]
71.3076923076923;0.11538461538461539;40;95;guitar;6;0;False;[]
71.42307692307692;0.11538461538461539;52;95;guitar;4;2;False;[]
71.53846153846153;0.11538461538461539;51;95;guitar;4;1;True;[]
71.65384615384615;0.11538461538461539;52;95;guitar;4;2;False;[]
71.76923076923077;0.11538461538461539;61;95;guitar;2;2;False;[]
71.88461538461539;0.11538461538461539;52;95;guitar;4;2;False;[]
72.0;0.11538461538461539;41;95;guitar;6;1;False;[]
72.11538461538461;0.11538461538461539;53;95;guitar;4;3;False;[]
72.23076923076923;0.11538461538461539;52;95;guitar;4;2;True;[]
72.34615384615384;0.11538461538461539;53;95;guitar;4;3;False;[]
72.46153846153847;0.11538461538461539;59;95;guitar;2;0;False;[]
72.57692307692308;0.11538461538461539;53;95;guitar;4;3;False;[]
72.6923076923077;0.11538461538461539;42;95;guitar;6;2;False;[]
72.8076923076923;0.11538461538461539;49;95;guitar;5;4;False;[]
72.92307692307692;0.11538461538461539;48;95;guitar;5;3;True;[]
73.03846153846153;0.11538461538461539;49;95;guitar;5;4;False;[]
73.15384615384615;0.11538461538461539;59;95;guitar;2;0;False;[]
73.26923076923077;0.11538461538461539;58;95;guitar;3;3;False;[]
73.38461538461539;0.11538461538461539;59;95;guitar;2;0;False;[]
73.5;0.11538461538461539;54;95;guitar;4;4;False;[]
73.61538461538461;0.11538461538461539;50;95;guitar;5;5;False;[]
73.73076923076923;0.11538461538461539;47;95;guitar;6;7;False;[]
73.84615384615384;0.11538461538461539;46;95;guitar;6;6;True;[]
73.96153846153847;0.11538461538461539;47;95;guitar;6;7;False;[]
74.07692307692308;0.11538461538461539;50;95;guitar;5;5;False;[]
74.1923076923077;0.11538461538461539;54;95;guitar;4;4;False;[]
74.3076923076923;0.11538461538461539;59;95;guitar;2;0;True;[]
74.42307692307692;0.11538461538461539;61;95;guitar;2;2;False;[]
74.53846153846153;0.11538461538461539;62;95;guitar;2;3;True;[]
74.65384615384615;0.11538461538461539;64;95;guitar;2;5;False;[]
74.76923076923077;0.11538461538461539;66;95;guitar;1;2;False;[]
74.88461538461539;0.11538461538461539;62;95;guitar;2;3;False;[]
75.0;0.11538461538461539;59;95;guitar;3;4;False;[]
75.11538461538461;0.11538461538461539;54;95;guitar;4;4;False;[]
75.23076923076923;0.11538461538461539;66;95;guitar;1;2;False;[]
75.34615384615384;0.11538461538461539;62;95;guitar;2;3;False;[]
75.46153846153847;0.11538461538461539;64;95;guitar;1;0;False;[]
75.57692307692308;0.11538461538461539;61;95;guitar;2;2;False;[]
75.6923076923077;0.11538461538461539;58;95;guitar;3;3;False;[]
75.8076923076923;0.11538461538461539;54;95;guitar;4;4;False;[]
75.92307692307692;0.11538461538461539;64;95;guitar;1;0;False;[]
76.03846153846153;0.11538461538461539;61;95;guitar;2;2;False;[]
76.15384615384615;0.11538461538461539;62;95;guitar;2;3;False;[]
76.26923076923077;0.11538461538461539;59;95;guitar;3;4;False;[]
76.38461538461539;0.11538461538461539;55;95;guitar;4;5;False;[]
76.5;0.11538461538461539;40;95;guitar;6;0;True;[]
76.61538461538461;0.11538461538461539;42;95;guitar;6;2;True;[]
76.73076923076923;0.11538461538461539;43;95;guitar;6;3;False;[]
76.84615384615384;0.11538461538461539;45;95;guitar;5;0;True;[]
76.96153846153847;0.11538461538461539;47;95;guitar;5;2;True;[]
77.07692307692308;0.11538461538461539;49;95;guitar;5;4;False;[]
77.1923076923077;0.11538461538461539;50;95;guitar;4;0;True;[]
77.3076923076923;0.11538461538461539;52;95;guitar;4;2;True;[]
77.42307692307692;0.11538461538461539;53;95;guitar;4;3;False;[]
77.53846153846153;0.11538461538461539;54;95;guitar;4;4;False;[]
77.65384615384615;0.11538461538461539;59;95;guitar;3;4;False;[]
77.76923076923077;0.11538461538461539;62;95;guitar;2;3;False;[]
77.88461538461539;0.11538461538461539;64;95;guitar;1;0;False;[]
78.0;0.11538461538461539;66;95;guitar;1;2;True;[]
78.11538461538461;0.11538461538461539;69;95;guitar;1;5;False;[]
78.23076923076923;0.11538461538461539;67;95;guitar;1;3;True;[]
78.34615384615384;0.11538461538461539;66;95;guitar;1;2;False;[]
78.46153846153847;0.11538461538461539;64;95;guitar;1;0;False;[]
78.57692307692308;0.11538461538461539;62;95;guitar;2;3;False;[]
78.6923076923077;0.11538461538461539;61;95;guitar;2;2;True;[]
78.8076923076923;0.11538461538461539;59;95;guitar;2;0;False;[]
78.92307692307692;0.11538461538461539;57;95;guitar;4;7;False;[]
79.03846153846153;0.11538461538461539;61;95;guitar;3;6;False;[]
79.15384615384615;0.11538461538461539;59;95;guitar;2;0;False;[]
79.26923076923077;0.11538461538461539;64;95;guitar;1;0;False;[]
79.38461538461539;0.11538461538461539;55;95;guitar;4;5;False;[]
79.5;0.11538461538461539;61;95;guitar;3;6;False;[]
79.61538461538461;0.11538461538461539;52;95;guitar;5;7;False;[]
79.73076923076923;0.11538461538461539;61;95;guitar;3;6;False;[]
79.84615384615384;0.11538461538461539;59;95;guitar;2;0;False;[]
79.96153846153847;0.11538461538461539;69;95;guitar;1;5;False;[]
80.07692307692308;0.11538461538461539;53;95;guitar;5;8;False;[]
80.1923076923077;0.11538461538461539;67;95;guitar;2;8;False;[]
80.3076923076923;0.11538461538461539;54;95;guitar;5;9;False;[]
80.42307692307692;0.11538461538461539;58;95;guitar;4;8;False;[]
80.53846153846153;0.11538461538461539;61;95;guitar;3;6;False;[]
80.65384615384615;0.11538461538461539;65;95;guitar;2;6;False;[]
80.76923076923077;0.11538461538461539;66;95;guitar;2;7;True;[]
80.88461538461539;0.11538461538461539;67;95;guitar;2;8;False;[]
81.0;0.11538461538461539;64;95;guitar;1;0;False;[]
81.11538461538461;0.11538461538461539;61;95;guitar;2;2;False;[]
81.23076923076923;0.11538461538461539;58;95;guitar;3;3;True;[]
81.34615384615384;0.11538461538461539;55;95;guitar;3;0;False;[]
81.46153846153847;0.11538461538461539;54;95;guitar;4;4;True;[]
81.57692307692308;0.11538461538461539;52;95;guitar;4;2;False;[]
81.6923076923077;0.11538461538461539;50;95;guitar;4;0;False;[]
81.8076923076923;0.11538461538461539;59;95;guitar;2;0;False;[]
81.92307692307692;0.11538461538461539;74;95;guitar;1;10;True;[]
82.03846153846153;0.11538461538461539;73;95;guitar;1;9;False;[]
82.15384615384615;0.11538461538461539;71;95;guitar;1;7;False;[]
82.26923076923077;0.11538461538461539;69;95;guitar;2;10;False;[]
82.38461538461539;0.11538461538461539;67;95;guitar;2;8;True;[]
82.5;0.11538461538461539;66;95;guitar;2;7;False;[]
82.61538461538461;0.11538461538461539;64;95;guitar;3;9;False;[]
82.73076923076923;0.11538461538461539;62;95;guitar;3;7;False;[]
82.84615384615384;0.11538461538461539;61;95;guitar;3;6;False;[]
82.96153846153847;0.11538461538461539;59;95;guitar;2;0;False;[]
83.07692307692308;0.11538461538461539;40;95;guitar;6;0;False;[]
83.1923076923077;0.11538461538461539;52;95;guitar;5;7;False;[]
83.3076923076923;0.11538461538461539;62;95;guitar;3;7;True;[]
83.42307692307692;0.11538461538461539;61;95;guitar;3;6;False;[]
83.53846153846153;0.11538461538461539;61;95;guitar;3;6;False;[]
83.65384615384615;0.11538461538461539;55;95;guitar;4;5;False;[]
83.76923076923077;0.11538461538461539;42;95;guitar;6;2;False;[]
83.88461538461539;0.11538461538461539;49;95;guitar;5;4;False;[]
84.0;0.11538461538461539;59;95;guitar;3;4;True;[]
84.11538461538461;0.11538461538461539;58;95;guitar;3;3;False;[]
84.23076923076923;0.11538461538461539;58;95;guitar;3;3;False;[]
84.34615384615384;0.11538461538461539;52;95;guitar;4;2;False;[]
84.46153846153847;0.11538461538461539;59;95;guitar;2;0;False;[]
84.57692307692308;0.11538461538461539;54;95;guitar;4;4;False;[]
84.6923076923077;0.11538461538461539;50;95;guitar;5;5;False;[]
84.8076923076923;0.11538461538461539;47;95;guitar;6;7;False;[]
84.92307692307692;0.11538461538461539;50;95;guitar;5;5;False;[]
85.03846153846153;0.11538461538461539;54;95;guitar;4;4;False;[]
85.15384615384615;0.46153846153846156;59;95;guitar;2;0;False;[]
85.84615384615384;0.11538461538461539;70;95;guitar;1;6;False;[<SlideType.shiftSlideTo: 1>]
85.96153846153847;0.11538461538461539;71;95;guitar;1;7;False;[]
86.07692307692308;0.11538461538461539;73;95;guitar;1;9;True;[]
86.1923076923077;0.11538461538461539;71;95;guitar;1;7;False;[]
86.3076923076923;0.11538461538461539;74;95;guitar;1;10;True;[]
86.42307692307692;0.11538461538461539;71;95;guitar;1;7;False;[]
86.53846153846153;0.11538461538461539;67;95;guitar;2;8;True;[]
86.65384615384615;0.11538461538461539;65;95;guitar;2;6;False;[]
86.76923076923077;0.11538461538461539;62;95;guitar;3;7;False;[]
86.88461538461539;0.11538461538461539;59;95;guitar;2;0;False;[]
87.0;0.11538461538461539;58;95;guitar;4;8;False;[]
87.11538461538461;0.11538461538461539;59;95;guitar;2;0;False;[]
87.23076923076923;0.11538461538461539;61;95;guitar;2;2;True;[]
87.34615384615384;0.11538461538461539;59;95;guitar;2;0;False;[]
87.46153846153847;0.11538461538461539;62;95;guitar;2;3;True;[]
87.57692307692308;0.11538461538461539;61;95;guitar;2;2;False;[]
87.6923076923077;0.11538461538461539;59;95;guitar;3;4;True;[]
87.8076923076923;0.11538461538461539;57;95;guitar;3;2;False;[]
87.92307692307692;0.11538461538461539;55;95;guitar;3;0;False;[]
88.03846153846153;0.11538461538461539;53;95;guitar;4;3;False;[]
88.15384615384615;0.11538461538461539;50;95;guitar;5;5;True;[]
88.26923076923077;0.11538461538461539;47;95;guitar;5;2;False;[]
88.38461538461539;0.11538461538461539;55;95;guitar;3;0;False;[]
88.5;0.11538461538461539;54;95;guitar;4;4;False;[]
88.61538461538461;0.11538461538461539;55;95;guitar;3;0;False;[]
88.73076923076923;0.11538461538461539;53;95;guitar;4;3;False;[]
88.84615384615384;0.11538461538461539;50;95;guitar;5;5;True;[]
88.96153846153847;0.11538461538461539;47;95;guitar;5;2;False;[]
89.07692307692308;0.11538461538461539;55;95;guitar;3;0;False;[]
89.1923076923077;0.11538461538461539;54;95;guitar;4;4;False;[]
89.3076923076923;0.11538461538461539;53;95;guitar;4;3;True;[]
89.42307692307692;0.11538461538461539;54;95;guitar;4;4;False;[]
89.53846153846153;0.11538461538461539;59;95;guitar;3;4;False;[]
89.65384615384616;0.11538461538461539;62;95;guitar;2;3;False;[]
89.76923076923077;0.11538461538461539;66;95;guitar;1;2;True;[]
89.88461538461539;0.11538461538461539;64;95;guitar;1;0;False;[]
90.0;0.11538461538461539;67;95;guitar;1;3;True;[]
90.11538461538461;0.11538461538461539;66;95;guitar;1;2;False;[]
90.23076923076923;0.11538461538461539;64;95;guitar;1;0;False;[]
90.34615384615384;0.11538461538461539;62;95;guitar;2;3;False;[]
90.46153846153847;0.11538461538461539;61;95;guitar;2;2;True;[]
90.57692307692308;0.11538461538461539;59;95;guitar;2;0;False;[]
90.6923076923077;0.11538461538461539;58;95;guitar;4;8;False;[]
90.8076923076923;0.11538461538461539;61;95;guitar;3;6;False;[]
90.92307692307692;0.11538461538461539;65;95;guitar;2;6;True;[]
91.03846153846153;0.11538461538461539;66;95;guitar;2;7;False;[]
91.15384615384616;0.11538461538461539;70;95;guitar;1;6;True;[]
91.26923076923077;0.11538461538461539;73;95;guitar;1;9;False;[]
91.38461538461539;0.11538461538461539;74;95;guitar;1;10;True;[]
91.5;0.11538461538461539;73;95;guitar;1;9;False;[]
91.61538461538461;0.11538461538461539;71;95;guitar;1;7;False;[]
91.73076923076923;0.11538461538461539;66;95;guitar;2;7;False;[]
91.84615384615384;0.11538461538461539;64;95;guitar;3;9;True;[]
91.96153846153847;0.11538461538461539;62;95;guitar;3;7;False;[]
92.07692307692308;0.11538461538461539;49;95;guitar;5;4;False;[]
92.1923076923077;0.11538461538461539;56;95;guitar;4;6;False;[]
92.3076923076923;0.11538461538461539;59;95;guitar;3;4;False;[]
92.42307692307692;0.11538461538461539;65;95;guitar;2;6;False;[]
92.53846153846153;0.11538461538461539;68;95;guitar;1;4;True;[]
92.65384615384616;0.11538461538461539;71;95;guitar;1;7;False;[]
92.76923076923077;0.11538461538461539;70;95;guitar;1;6;True;[]
92.88461538461539;0.11538461538461539;71;95;guitar;1;7;False;[]
93.0;0.11538461538461539;70;95;guitar;1;6;False;[]
93.11538461538461;0.11538461538461539;68;95;guitar;2;9;False;[]
93.23076923076923;0.11538461538461539;66;95;guitar;2;7;True;[]
93.34615384615384;0.11538461538461539;68;95;guitar;2;9;False;[]
93.46153846153847;0.11538461538461539;70;95;guitar;1;6;False;[<SlideType.shiftSlideTo: 1>]
93.57692307692308;0.11538461538461539;71;95;guitar;1;7;False;[]
93.6923076923077;0.11538461538461539;73;95;guitar;1;9;True;[]
93.8076923076923;0.11538461538461539;71;95;guitar;1;7;False;[]
93.92307692307692;0.11538461538461539;74;95;guitar;1;10;True;[]
94.03846153846153;0.11538461538461539;71;95;guitar;1;7;False;[]
94.15384615384616;0.11538461538461539;67;95;guitar;2;8;True;[]
94.26923076923077;0.11538461538461539;65;95;guitar;2;6;False;[]
94.38461538461539;0.11538461538461539;62;95;guitar;3;7;False;[]
94.5;0.11538461538461539;59;95;guitar;2;0;False;[]
94.61538461538461;0.11538461538461539;58;95;guitar;4;8;False;[]
94.73076923076923;0.11538461538461539;59;95;guitar;2;0;False;[]
94.84615384615384;0.11538461538461539;61;95;guitar;2;2;True;[]
94.96153846153847;0.11538461538461539;59;95;guitar;2;0;False;[]
95.07692307692308;0.11538461538461539;62;95;guitar;2;3;True;[]
95.1923076923077;0.11538461538461539;61;95;guitar;2;2;False;[]
95.3076923076923;0.11538461538461539;59;95;guitar;3;4;True;[]
95.42307692307692;0.11538461538461539;57;95;guitar;3;2;False;[]
95.53846153846153;0.11538461538461539;55;95;guitar;3;0;False;[]
95.65384615384616;0.11538461538461539;53;95;guitar;4;3;False;[]
95.76923076923077;0.11538461538461539;50;95;guitar;5;5;True;[]
